gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,condition
LzNv7CD7gRuxpk7cQ,22,1,F,MrNX5Si499ovSY845,speaker,3,you can see his knee,3_rotate
LzNv7CD7gRuxpk7cQ,23,1,K,MrNX5Si499ovSY845,speaker,3,Person facing right sitting on triangle,3_rotate
LzNv7CD7gRuxpk7cQ,23,1,K,MrNX5Si499ovSY845,speaker,3,Looks like a choir boy singing to me,3_rotate
LzNv7CD7gRuxpk7cQ,24,2,F,5beKfX6iGcYFWgGg5,speaker,3,sitting to the left knees up,3_rotate
LzNv7CD7gRuxpk7cQ,25,2,C,5beKfX6iGcYFWgGg5,speaker,3,ghost,3_rotate
LzNv7CD7gRuxpk7cQ,26,2,K,5beKfX6iGcYFWgGg5,speaker,3,sitting on a triangle facing right,3_rotate
LzNv7CD7gRuxpk7cQ,27,2,G,5beKfX6iGcYFWgGg5,speaker,3,long dress tango,3_rotate
LzNv7CD7gRuxpk7cQ,28,2,I,5beKfX6iGcYFWgGg5,speaker,3,ice skater,3_rotate
LzNv7CD7gRuxpk7cQ,29,2,D,5beKfX6iGcYFWgGg5,speaker,3,reading a book facing left,3_rotate
LzNv7CD7gRuxpk7cQ,30,2,L,5beKfX6iGcYFWgGg5,speaker,3,choir boy sat on parallelogram,3_rotate
LzNv7CD7gRuxpk7cQ,31,2,B,5beKfX6iGcYFWgGg5,speaker,3,kneeling down both arms out,3_rotate
LzNv7CD7gRuxpk7cQ,31,2,B,5beKfX6iGcYFWgGg5,speaker,3,like an ninger,3_rotate
LzNv7CD7gRuxpk7cQ,31,2,B,MrNX5Si499ovSY845,listener,3,facing which ay,3_rotate
LzNv7CD7gRuxpk7cQ,31,2,B,5beKfX6iGcYFWgGg5,speaker,3,right,3_rotate
LzNv7CD7gRuxpk7cQ,31,2,B,5beKfX6iGcYFWgGg5,speaker,3,could have angel wings,3_rotate
LzNv7CD7gRuxpk7cQ,32,2,J,5beKfX6iGcYFWgGg5,speaker,3,candle,3_rotate
LzNv7CD7gRuxpk7cQ,33,2,A,5beKfX6iGcYFWgGg5,speaker,3,looking to the left one leg up pointy face,3_rotate
LzNv7CD7gRuxpk7cQ,34,2,E,5beKfX6iGcYFWgGg5,speaker,3,indian,3_rotate
LzNv7CD7gRuxpk7cQ,35,2,H,5beKfX6iGcYFWgGg5,speaker,3,grave stone,3_rotate
LzNv7CD7gRuxpk7cQ,36,3,I,ePuHpSEgEgZdLy5Hp,speaker,3,ice skater,3_rotate
LzNv7CD7gRuxpk7cQ,37,3,A,ePuHpSEgEgZdLy5Hp,speaker,3,man marching with flag over shoulder,3_rotate
LzNv7CD7gRuxpk7cQ,38,3,K,ePuHpSEgEgZdLy5Hp,speaker,3,choir boy sat on a right angled triangle,3_rotate
LzNv7CD7gRuxpk7cQ,39,3,J,ePuHpSEgEgZdLy5Hp,speaker,3,candle,3_rotate
LzNv7CD7gRuxpk7cQ,40,3,C,ePuHpSEgEgZdLy5Hp,speaker,3,ghost,3_rotate
LzNv7CD7gRuxpk7cQ,41,3,F,ePuHpSEgEgZdLy5Hp,speaker,3,man sat on floor with knees up,3_rotate
LzNv7CD7gRuxpk7cQ,41,3,F,ePuHpSEgEgZdLy5Hp,speaker,3,facing left,3_rotate
LzNv7CD7gRuxpk7cQ,42,3,E,ePuHpSEgEgZdLy5Hp,speaker,3,indian,3_rotate
LzNv7CD7gRuxpk7cQ,43,3,G,ePuHpSEgEgZdLy5Hp,speaker,3,tango,3_rotate
LzNv7CD7gRuxpk7cQ,44,3,H,ePuHpSEgEgZdLy5Hp,speaker,3,grave stone,3_rotate
LzNv7CD7gRuxpk7cQ,45,3,D,ePuHpSEgEgZdLy5Hp,speaker,3,man reading book,3_rotate
LzNv7CD7gRuxpk7cQ,45,3,D,ePuHpSEgEgZdLy5Hp,speaker,3,facing left,3_rotate
LzNv7CD7gRuxpk7cQ,46,3,B,ePuHpSEgEgZdLy5Hp,speaker,3,person kneeling with arms out,3_rotate
LzNv7CD7gRuxpk7cQ,46,3,B,ePuHpSEgEgZdLy5Hp,speaker,3,angle,3_rotate
LzNv7CD7gRuxpk7cQ,46,3,B,ePuHpSEgEgZdLy5Hp,speaker,3,angel,3_rotate
LzNv7CD7gRuxpk7cQ,47,3,L,ePuHpSEgEgZdLy5Hp,speaker,3,choir boy sat on parallelogram,3_rotate
LzNv7CD7gRuxpk7cQ,48,4,K,MrNX5Si499ovSY845,speaker,3,Man facing right sitting on triangle,3_rotate
LzNv7CD7gRuxpk7cQ,49,4,D,MrNX5Si499ovSY845,speaker,3,Man reading book standing facing left,3_rotate
LzNv7CD7gRuxpk7cQ,50,4,F,MrNX5Si499ovSY845,speaker,3,Man with knee up facing left,3_rotate
LzNv7CD7gRuxpk7cQ,51,4,C,MrNX5Si499ovSY845,speaker,3,ghost,3_rotate
LzNv7CD7gRuxpk7cQ,52,4,J,MrNX5Si499ovSY845,speaker,3,candle,3_rotate
LzNv7CD7gRuxpk7cQ,53,4,I,MrNX5Si499ovSY845,speaker,3,ice skater,3_rotate
LzNv7CD7gRuxpk7cQ,54,4,A,MrNX5Si499ovSY845,speaker,3,marching man with flag over shoulder,3_rotate
LzNv7CD7gRuxpk7cQ,55,4,H,MrNX5Si499ovSY845,speaker,3,grave stone,3_rotate
LzNv7CD7gRuxpk7cQ,56,4,B,MrNX5Si499ovSY845,speaker,3,angel,3_rotate
LzNv7CD7gRuxpk7cQ,57,4,L,MrNX5Si499ovSY845,speaker,3,man on parallelogram,3_rotate
LzNv7CD7gRuxpk7cQ,58,4,G,MrNX5Si499ovSY845,speaker,3,tango dancer,3_rotate
LzNv7CD7gRuxpk7cQ,59,4,E,MrNX5Si499ovSY845,speaker,3,indian,3_rotate
LzNv7CD7gRuxpk7cQ,60,5,I,5beKfX6iGcYFWgGg5,speaker,3,ice skater,3_rotate
LzNv7CD7gRuxpk7cQ,61,5,L,5beKfX6iGcYFWgGg5,speaker,3,on parallelogram,3_rotate
LzNv7CD7gRuxpk7cQ,62,5,D,5beKfX6iGcYFWgGg5,speaker,3,book reader facing left,3_rotate
LzNv7CD7gRuxpk7cQ,63,5,B,5beKfX6iGcYFWgGg5,speaker,3,angel,3_rotate
LzNv7CD7gRuxpk7cQ,64,5,J,5beKfX6iGcYFWgGg5,speaker,3,candle,3_rotate
LzNv7CD7gRuxpk7cQ,65,5,K,5beKfX6iGcYFWgGg5,speaker,3,on triangle,3_rotate
LzNv7CD7gRuxpk7cQ,66,5,E,5beKfX6iGcYFWgGg5,speaker,3,indian,3_rotate
LzNv7CD7gRuxpk7cQ,67,5,C,5beKfX6iGcYFWgGg5,speaker,3,ghost,3_rotate
LzNv7CD7gRuxpk7cQ,68,5,A,5beKfX6iGcYFWgGg5,speaker,3,flag bearer,3_rotate
LzNv7CD7gRuxpk7cQ,69,5,H,5beKfX6iGcYFWgGg5,speaker,3,grave stone,3_rotate
LzNv7CD7gRuxpk7cQ,70,5,G,5beKfX6iGcYFWgGg5,speaker,3,tango dancer,3_rotate
LzNv7CD7gRuxpk7cQ,71,5,F,5beKfX6iGcYFWgGg5,speaker,3,sitting knees up,3_rotate
x8BXJBHh3RxchPoHv,0,0,F,po2Kc9pGb6B3wwFAh,speaker,5,it's like a man sitting on the ground,5_rotate
x8BXJBHh3RxchPoHv,0,0,F,po2Kc9pGb6B3wwFAh,speaker,5,he is facing to the left of the screen,5_rotate
x8BXJBHh3RxchPoHv,0,0,F,sbbZjCbgL3mgcxuGG,listener,5,are his knees up,5_rotate
x8BXJBHh3RxchPoHv,1,0,C,po2Kc9pGb6B3wwFAh,speaker,5,it's like a ghost type figure,5_rotate
x8BXJBHh3RxchPoHv,1,0,C,po2Kc9pGb6B3wwFAh,speaker,5,arms raised,5_rotate
x8BXJBHh3RxchPoHv,1,0,C,po2Kc9pGb6B3wwFAh,speaker,5,leaning to the left,5_rotate
x8BXJBHh3RxchPoHv,1,0,C,sbbZjCbgL3mgcxuGG,listener,5,its right arm is higher,5_rotate
x8BXJBHh3RxchPoHv,1,0,C,po2Kc9pGb6B3wwFAh,speaker,5,slightly,5_rotate
x8BXJBHh3RxchPoHv,2,0,B,po2Kc9pGb6B3wwFAh,speaker,5,like someone kneeling,5_rotate
x8BXJBHh3RxchPoHv,2,0,B,po2Kc9pGb6B3wwFAh,speaker,5,facing to the right of screen,5_rotate
x8BXJBHh3RxchPoHv,2,0,B,sbbZjCbgL3mgcxuGG,listener,5,arms together or spread,5_rotate
x8BXJBHh3RxchPoHv,2,0,B,7Z4SwRXiCpQkW2LA2,listener,5,arms raised,5_rotate
x8BXJBHh3RxchPoHv,2,0,B,po2Kc9pGb6B3wwFAh,speaker,5,arms raised,5_rotate
x8BXJBHh3RxchPoHv,3,0,I,po2Kc9pGb6B3wwFAh,speaker,5,reminds me of a figure skater,5_rotate
x8BXJBHh3RxchPoHv,3,0,I,po2Kc9pGb6B3wwFAh,speaker,5,one leg raised behind them,5_rotate
x8BXJBHh3RxchPoHv,3,0,I,po2Kc9pGb6B3wwFAh,speaker,5,they are facing to the left of screen,5_rotate
x8BXJBHh3RxchPoHv,3,0,I,7Z4SwRXiCpQkW2LA2,listener,5,both arms forward,5_rotate
x8BXJBHh3RxchPoHv,3,0,I,po2Kc9pGb6B3wwFAh,speaker,5,both arms stretched to the left,5_rotate
x8BXJBHh3RxchPoHv,4,0,E,po2Kc9pGb6B3wwFAh,speaker,5,like a sitting bunny rabbit,5_rotate
x8BXJBHh3RxchPoHv,4,0,E,po2Kc9pGb6B3wwFAh,speaker,5,facing to the right of screen,5_rotate
x8BXJBHh3RxchPoHv,4,0,E,po2Kc9pGb6B3wwFAh,speaker,5,two triangles on the head like ears,5_rotate
x8BXJBHh3RxchPoHv,5,0,J,po2Kc9pGb6B3wwFAh,speaker,5,quite a large block like figure,5_rotate
x8BXJBHh3RxchPoHv,5,0,J,po2Kc9pGb6B3wwFAh,speaker,5,solid on the left hand side,5_rotate
x8BXJBHh3RxchPoHv,5,0,J,7Z4SwRXiCpQkW2LA2,listener,5,pointing right,5_rotate
x8BXJBHh3RxchPoHv,5,0,J,po2Kc9pGb6B3wwFAh,speaker,5,yeah kind of one arm to the right,5_rotate
x8BXJBHh3RxchPoHv,5,0,J,po2Kc9pGb6B3wwFAh,speaker,5,at the top,5_rotate
x8BXJBHh3RxchPoHv,6,0,A,po2Kc9pGb6B3wwFAh,speaker,5,this one has dangling legs,5_rotate
x8BXJBHh3RxchPoHv,6,0,A,po2Kc9pGb6B3wwFAh,speaker,5,it reminds me of someone like hanging off the edge of something,5_rotate
x8BXJBHh3RxchPoHv,6,0,A,po2Kc9pGb6B3wwFAh,speaker,5,head is on the right hand side,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,facing to the right,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,knees seem to be bent,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,but not kneeling all the way down,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,could be holding a book or pointing to the right,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,7Z4SwRXiCpQkW2LA2,listener,5,holding a tray,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,APorxfw5ZESs4jLDh,listener,5,no feet up behind them,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,their legs are a kind of zigzag,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,uGga7SS34TCLMT65N,listener,5,back flat,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,sbbZjCbgL3mgcxuGG,listener,5,it's the one crouched down,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,po2Kc9pGb6B3wwFAh,speaker,5,yeah crouching is a good word,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,sbbZjCbgL3mgcxuGG,listener,5,both arms together pointing right,5_rotate
x8BXJBHh3RxchPoHv,7,0,L,APorxfw5ZESs4jLDh,listener,5,there are two similar ones one has feet up the other not but i get you,5_rotate
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,"ah, maybe this is the similar one to last time",5_rotate
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,kneeling,5_rotate
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,feet up behind,5_rotate
x8BXJBHh3RxchPoHv,8,0,K,po2Kc9pGb6B3wwFAh,speaker,5,hand pointing to the right,5_rotate
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,facing to the left,5_rotate
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,holding a book or something like that,5_rotate
x8BXJBHh3RxchPoHv,9,0,D,sbbZjCbgL3mgcxuGG,listener,5,do they have a wizards sleeve,5_rotate
x8BXJBHh3RxchPoHv,9,0,D,po2Kc9pGb6B3wwFAh,speaker,5,sort of reminds me of someone giving a sermon,5_rotate
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,almost like a swaddled baby,5_rotate
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,slight protrusion of a foot on the right,5_rotate
x8BXJBHh3RxchPoHv,10,0,H,7Z4SwRXiCpQkW2LA2,listener,5,facing right,5_rotate
x8BXJBHh3RxchPoHv,10,0,H,po2Kc9pGb6B3wwFAh,speaker,5,no arms visible,5_rotate
x8BXJBHh3RxchPoHv,10,0,H,APorxfw5ZESs4jLDh,listener,5,otherwise kneeling without arms or legs,5_rotate
x8BXJBHh3RxchPoHv,11,0,G,po2Kc9pGb6B3wwFAh,speaker,5,this reminds me of the dancer emoji,5_rotate
x8BXJBHh3RxchPoHv,11,0,G,po2Kc9pGb6B3wwFAh,speaker,5,arm and leg out to the right,5_rotate
x8BXJBHh3RxchPoHv,12,1,E,sbbZjCbgL3mgcxuGG,speaker,5,It is the bunny rabbit,5_rotate
x8BXJBHh3RxchPoHv,12,1,E,sbbZjCbgL3mgcxuGG,speaker,5,two triangles for ears,5_rotate
x8BXJBHh3RxchPoHv,13,1,B,sbbZjCbgL3mgcxuGG,speaker,5,Kneeling down with arms spread wide,5_rotate
x8BXJBHh3RxchPoHv,13,1,B,sbbZjCbgL3mgcxuGG,speaker,5,facing right,5_rotate
x8BXJBHh3RxchPoHv,14,1,C,sbbZjCbgL3mgcxuGG,speaker,5,the ghost looking figure leaning to the left,5_rotate
x8BXJBHh3RxchPoHv,15,1,K,sbbZjCbgL3mgcxuGG,speaker,5,kneeling down with arms pointing towards the right,5_rotate
x8BXJBHh3RxchPoHv,15,1,K,po2Kc9pGb6B3wwFAh,listener,5,kneeling not crouching,5_rotate
x8BXJBHh3RxchPoHv,15,1,K,sbbZjCbgL3mgcxuGG,speaker,5,full kneeling,5_rotate
x8BXJBHh3RxchPoHv,15,1,K,APorxfw5ZESs4jLDh,listener,5,feet up sorry haha,5_rotate
x8BXJBHh3RxchPoHv,16,1,H,sbbZjCbgL3mgcxuGG,speaker,5,like the swaddled baby,5_rotate
x8BXJBHh3RxchPoHv,17,1,G,sbbZjCbgL3mgcxuGG,speaker,5,the dance emoji,5_rotate
x8BXJBHh3RxchPoHv,18,1,F,sbbZjCbgL3mgcxuGG,speaker,5,sat down facing left,5_rotate
x8BXJBHh3RxchPoHv,18,1,F,sbbZjCbgL3mgcxuGG,speaker,5,knees up,5_rotate
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,the person hanging off something,5_rotate
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,dangly legs,5_rotate
x8BXJBHh3RxchPoHv,19,1,A,sbbZjCbgL3mgcxuGG,speaker,5,left foot higher than the other,5_rotate
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,head and large body,5_rotate
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,left side of body solid,5_rotate
x8BXJBHh3RxchPoHv,20,1,J,sbbZjCbgL3mgcxuGG,speaker,5,right side with a small arm pointing right,5_rotate
x8BXJBHh3RxchPoHv,21,1,L,sbbZjCbgL3mgcxuGG,speaker,5,crouching down with arms together pointing right,5_rotate
x8BXJBHh3RxchPoHv,22,1,D,sbbZjCbgL3mgcxuGG,speaker,5,person giving a sermon,5_rotate
x8BXJBHh3RxchPoHv,22,1,D,sbbZjCbgL3mgcxuGG,speaker,5,facing left,5_rotate
x8BXJBHh3RxchPoHv,23,1,I,sbbZjCbgL3mgcxuGG,speaker,5,figure skater,5_rotate
x8BXJBHh3RxchPoHv,24,2,C,uGga7SS34TCLMT65N,speaker,5,ghost leaning left,5_rotate
x8BXJBHh3RxchPoHv,25,2,A,uGga7SS34TCLMT65N,speaker,5,person hanging off ledge,5_rotate
x8BXJBHh3RxchPoHv,26,2,E,uGga7SS34TCLMT65N,speaker,5,bunny rabbit,5_rotate
x8BXJBHh3RxchPoHv,27,2,L,uGga7SS34TCLMT65N,speaker,5,crouching facing right,5_rotate
x8BXJBHh3RxchPoHv,28,2,J,uGga7SS34TCLMT65N,speaker,5,blocky body,5_rotate
x8BXJBHh3RxchPoHv,29,2,B,uGga7SS34TCLMT65N,speaker,5,kneeling with arms on each side,5_rotate
x8BXJBHh3RxchPoHv,29,2,B,uGga7SS34TCLMT65N,speaker,5,looking down slightly,5_rotate
x8BXJBHh3RxchPoHv,30,2,K,uGga7SS34TCLMT65N,speaker,5,kneeling facing right,5_rotate
x8BXJBHh3RxchPoHv,31,2,G,uGga7SS34TCLMT65N,speaker,5,dancing emoji,5_rotate
x8BXJBHh3RxchPoHv,32,2,H,uGga7SS34TCLMT65N,speaker,5,baby swaddled,5_rotate
x8BXJBHh3RxchPoHv,33,2,I,uGga7SS34TCLMT65N,speaker,5,figure skater,5_rotate
x8BXJBHh3RxchPoHv,34,2,D,uGga7SS34TCLMT65N,speaker,5,giving sermon,5_rotate
x8BXJBHh3RxchPoHv,34,2,D,uGga7SS34TCLMT65N,speaker,5,facing left,5_rotate
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,sitting down,5_rotate
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,facing left,5_rotate
x8BXJBHh3RxchPoHv,35,2,F,uGga7SS34TCLMT65N,speaker,5,knees up,5_rotate
x8BXJBHh3RxchPoHv,36,3,H,APorxfw5ZESs4jLDh,speaker,5,swaddled baby,5_rotate
x8BXJBHh3RxchPoHv,37,3,D,APorxfw5ZESs4jLDh,speaker,5,sermon,5_rotate
x8BXJBHh3RxchPoHv,38,3,E,APorxfw5ZESs4jLDh,speaker,5,bunny rabbit,5_rotate
x8BXJBHh3RxchPoHv,39,3,A,APorxfw5ZESs4jLDh,speaker,5,dangling,5_rotate
x8BXJBHh3RxchPoHv,40,3,J,APorxfw5ZESs4jLDh,speaker,5,blocky body arm to the right,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,looking down slightly kneeling on the ground,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,right arm higher than the other,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,po2Kc9pGb6B3wwFAh,listener,5,the crouching guy,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,sbbZjCbgL3mgcxuGG,listener,5,arms pointing to both sides,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,APorxfw5ZESs4jLDh,speaker,5,no kneeling,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,uGga7SS34TCLMT65N,listener,5,arms on different sides,5_rotate
x8BXJBHh3RxchPoHv,41,3,B,po2Kc9pGb6B3wwFAh,listener,5,arms stretched kneeling guy,5_rotate
x8BXJBHh3RxchPoHv,42,3,K,APorxfw5ZESs4jLDh,speaker,5,"kneeling, arms up to the right, feet up",5_rotate
x8BXJBHh3RxchPoHv,42,3,K,po2Kc9pGb6B3wwFAh,listener,5,i think this one looks like it is praying maybe,5_rotate
x8BXJBHh3RxchPoHv,43,3,G,APorxfw5ZESs4jLDh,speaker,5,dancer,5_rotate
x8BXJBHh3RxchPoHv,44,3,L,APorxfw5ZESs4jLDh,speaker,5,crouching,5_rotate
x8BXJBHh3RxchPoHv,44,3,L,APorxfw5ZESs4jLDh,speaker,5,arms up facing right,5_rotate
x8BXJBHh3RxchPoHv,45,3,F,APorxfw5ZESs4jLDh,speaker,5,sitting down facing left,5_rotate
x8BXJBHh3RxchPoHv,45,3,F,APorxfw5ZESs4jLDh,speaker,5,knees up,5_rotate
x8BXJBHh3RxchPoHv,46,3,I,APorxfw5ZESs4jLDh,speaker,5,figure skater,5_rotate
x8BXJBHh3RxchPoHv,47,3,C,APorxfw5ZESs4jLDh,speaker,5,ghost,5_rotate
x8BXJBHh3RxchPoHv,48,4,L,7Z4SwRXiCpQkW2LA2,speaker,5,crouching,5_rotate
x8BXJBHh3RxchPoHv,49,4,J,7Z4SwRXiCpQkW2LA2,speaker,5,blocky,5_rotate
x8BXJBHh3RxchPoHv,50,4,E,7Z4SwRXiCpQkW2LA2,speaker,5,bunny,5_rotate
x8BXJBHh3RxchPoHv,51,4,I,7Z4SwRXiCpQkW2LA2,speaker,5,skater,5_rotate
x8BXJBHh3RxchPoHv,52,4,G,7Z4SwRXiCpQkW2LA2,speaker,5,dancing emoji,5_rotate
x8BXJBHh3RxchPoHv,53,4,D,7Z4SwRXiCpQkW2LA2,speaker,5,sermon,5_rotate
x8BXJBHh3RxchPoHv,54,4,B,7Z4SwRXiCpQkW2LA2,speaker,5,arms either side facing right,5_rotate
x8BXJBHh3RxchPoHv,54,4,B,po2Kc9pGb6B3wwFAh,listener,5,kneeling,5_rotate
x8BXJBHh3RxchPoHv,55,4,H,7Z4SwRXiCpQkW2LA2,speaker,5,swaddled,5_rotate
x8BXJBHh3RxchPoHv,56,4,A,7Z4SwRXiCpQkW2LA2,speaker,5,dangling,5_rotate
x8BXJBHh3RxchPoHv,57,4,F,7Z4SwRXiCpQkW2LA2,speaker,5,facing left knees up,5_rotate
x8BXJBHh3RxchPoHv,58,4,K,7Z4SwRXiCpQkW2LA2,speaker,5,praying right edge of triangle behind,5_rotate
x8BXJBHh3RxchPoHv,59,4,C,7Z4SwRXiCpQkW2LA2,speaker,5,ghost,5_rotate
x8BXJBHh3RxchPoHv,60,5,I,po2Kc9pGb6B3wwFAh,speaker,5,skater,5_rotate
x8BXJBHh3RxchPoHv,61,5,B,po2Kc9pGb6B3wwFAh,speaker,5,kneeling both arms out,5_rotate
x8BXJBHh3RxchPoHv,62,5,C,po2Kc9pGb6B3wwFAh,speaker,5,ghost,5_rotate
x8BXJBHh3RxchPoHv,63,5,L,po2Kc9pGb6B3wwFAh,speaker,5,crouching,5_rotate
x8BXJBHh3RxchPoHv,64,5,G,po2Kc9pGb6B3wwFAh,speaker,5,dancer emoji,5_rotate
x8BXJBHh3RxchPoHv,65,5,J,po2Kc9pGb6B3wwFAh,speaker,5,blocky,5_rotate
x8BXJBHh3RxchPoHv,66,5,K,po2Kc9pGb6B3wwFAh,speaker,5,praying person,5_rotate
x8BXJBHh3RxchPoHv,67,5,E,po2Kc9pGb6B3wwFAh,speaker,5,bunny,5_rotate
x8BXJBHh3RxchPoHv,68,5,D,po2Kc9pGb6B3wwFAh,speaker,5,sermon,5_rotate
x8BXJBHh3RxchPoHv,69,5,A,po2Kc9pGb6B3wwFAh,speaker,5,dangling,5_rotate
x8BXJBHh3RxchPoHv,70,5,F,po2Kc9pGb6B3wwFAh,speaker,5,sitting down knees up,5_rotate
x8BXJBHh3RxchPoHv,70,5,F,po2Kc9pGb6B3wwFAh,speaker,5,facing left,5_rotate
x8BXJBHh3RxchPoHv,71,5,H,po2Kc9pGb6B3wwFAh,speaker,5,swaddled,5_rotate
zviCQXNM4xWoYTmoY,0,0,K,Q5Bs5Daz3vBi66sSW,speaker,6,"the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back",no_rotate
zviCQXNM4xWoYTmoY,0,0,K,XBjhcfLtesgASpEW2,listener,6,which way is the square on their head,no_rotate
zviCQXNM4xWoYTmoY,0,0,K,XBjhcfLtesgASpEW2,listener,6,is it a diamond,no_rotate
zviCQXNM4xWoYTmoY,0,0,K,Q5Bs5Daz3vBi66sSW,speaker,6,yeah like a diamond,no_rotate
zviCQXNM4xWoYTmoY,1,0,B,Q5Bs5Daz3vBi66sSW,speaker,6,"I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head",no_rotate
zviCQXNM4xWoYTmoY,1,0,B,Q5Bs5Daz3vBi66sSW,speaker,6,Hard to describe,no_rotate
zviCQXNM4xWoYTmoY,1,0,B,XBjhcfLtesgASpEW2,listener,6,is the base like a lightning bolt,no_rotate
zviCQXNM4xWoYTmoY,1,0,B,XBjhcfLtesgASpEW2,listener,6,or is it a backwards l shape,no_rotate
zviCQXNM4xWoYTmoY,1,0,B,Q5Bs5Daz3vBi66sSW,speaker,6,"the main body isn't a clear shape, but the diamond and triangle on the top are clear",no_rotate
zviCQXNM4xWoYTmoY,2,0,J,Q5Bs5Daz3vBi66sSW,speaker,6,okay it has a straight left edge and a diamond on the top,no_rotate
zviCQXNM4xWoYTmoY,2,0,J,Q5Bs5Daz3vBi66sSW,speaker,6,sort of like half a candle,no_rotate
zviCQXNM4xWoYTmoY,3,0,C,Q5Bs5Daz3vBi66sSW,speaker,6,person leaning backwards with arms in the air,no_rotate
zviCQXNM4xWoYTmoY,3,0,C,SNKZcpXznSxMQbtXL,listener,6,Is the body a parallelogram,no_rotate
zviCQXNM4xWoYTmoY,4,0,L,Q5Bs5Daz3vBi66sSW,speaker,6,person bending their knees and holding hands out in front of them diamond head,no_rotate
zviCQXNM4xWoYTmoY,4,0,L,XBjhcfLtesgASpEW2,listener,6,same as before,no_rotate
zviCQXNM4xWoYTmoY,4,0,L,Q5Bs5Daz3vBi66sSW,speaker,6,"just bending knees, not kneeling down",no_rotate
zviCQXNM4xWoYTmoY,5,0,E,Q5Bs5Daz3vBi66sSW,speaker,6,two triangles on the head,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,SNKZcpXznSxMQbtXL,listener,6,Triangle body too,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,xzEFcLxSaz7ZmqRw6,listener,6,looks like a bunny,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,Q5Bs5Daz3vBi66sSW,speaker,6,body is triangle,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,XBjhcfLtesgASpEW2,listener,6,lightning bolt base,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,Q5Bs5Daz3vBi66sSW,speaker,6,body looks like a mountain,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,XBjhcfLtesgASpEW2,listener,6,yes like a triangle,no_rotate
zviCQXNM4xWoYTmoY,5,0,E,5J7qybS6Kinu3Cgrf,listener,6,Small triangle for feet,no_rotate
zviCQXNM4xWoYTmoY,6,0,G,Q5Bs5Daz3vBi66sSW,speaker,6,erm like lots of weird shapes Doesn't look like anything,no_rotate
zviCQXNM4xWoYTmoY,6,0,G,5J7qybS6Kinu3Cgrf,listener,6,Small triangle in bottom right,no_rotate
zviCQXNM4xWoYTmoY,6,0,G,Q5Bs5Daz3vBi66sSW,speaker,6,"flat base bottom left, diamond near the top, small triangle bottom right",no_rotate
