workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
810,the one true condition,19507,6_rotate_1,True,H,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.44,0,[],H,,,"[{'role': 'speaker', 'text': 'looks like half a banana with a diamond on top', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'no arms', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'curved', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'listener', 'text': 'No other angles', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'listener', 'text': 'is it an upright banana', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'speaker', 'text': 'upright', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'two shapes - no appendages', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'leaning left or right', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'bottom leaning right', 'playerId': 'foLY9seHz9WKw4HPk'}]",653067,,91,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.44,,[],,,,,653973,,92,spr-buttons,feedback,[],
810,the one true condition,14309,2_rotate_6,True,K,,,,2Csg2Snzrpkud2YRi,0.0-3.0-0.45,7,[],K,,,"[{'role': 'speaker', 'text': 'diamond on diamond', 'playerId': 'zyXatFB2smLy5NLCL'}]",668284,,93,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.45,,[],,,,,669188,,94,spr-buttons,feedback,[],
810,the one true condition,2936,6_rotate_6,False,C,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.46,10,[],G,,,"[{'role': 'speaker', 'text': 'Whaaat', 'playerId': 'awLY4XCudoFs3HNWo'}]",672126,,95,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.46,,[],,,,,673030,,96,spr-buttons,feedback,[],
810,the one true condition,8437,2_rotate_1,False,I,,,,dBAksjEwZCAZRyqJk,0.0-3.0-0.47,4,[],A,,,"[{'role': 'speaker', 'text': 'one foot on the ground the other at a 90 degree off the ground to the other foot', 'playerId': 'g2sowCsDmoh28sbgq'}]",681469,,97,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.47,,[],,,,,682373,,98,spr-buttons,feedback,[],
810,the one true condition,4506,2_rotate_1,True,F,,,,YLCrDGMMiennGjggY,0.0-3.0-0.48,1,[],F,,,"[{'role': 'speaker', 'text': 'this looks like a sad person sitting on the ground', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'diamond shaped head on the top right', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'listener', 'text': 'Is person facing left with legs bend', 'playerId': 'sRndTvhfyBR67QCdv'}]",686881,,99,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.48,,[],,,,,687786,,100,spr-buttons,feedback,[],
810,the one true condition,3717,2_rotate_6,True,L,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.49,6,[],L,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'jDNNo5YT7r2NRqawS'}]",691505,,101,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.49,,[],,,,,692409,,102,spr-buttons,feedback,[],
810,the one true condition,17428,2_rotate_6,False,K,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.50,0,[],H,,,"[{'role': 'speaker', 'text': 'diamond b', 'playerId': '7NrLvX7rfwB2y54ZF'}]",709840,,103,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.50,,[],,,,,710744,,104,spr-buttons,feedback,[],
810,the one true condition,1928,6_rotate_6,True,E,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.51,2,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears windmill', 'playerId': 'gd4Mbi8awyKfZgvka'}]",712674,,105,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.51,,[],,,,,713579,,106,spr-buttons,feedback,[],
810,the one true condition,4108,2_rotate_6,True,A,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.52,4,[],A,,,"[{'role': 'speaker', 'text': 'walking, triangle head pointing down', 'playerId': 'kNihCF3o2LNDkwQs5'}]",717688,,107,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.52,,[],,,,,718592,,108,spr-buttons,feedback,[],
810,the one true condition,7935,6_rotate_1,True,K,,,,ppvQxmgBzQniJp9K3,0.0-3.0-0.53,7,[],K,,,"[{'role': 'speaker', 'text': 'like someone kneeling praying with arms pointing right', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'pointy back', 'playerId': '67puAkQog5NuwZ6jP'}, {'role': 'listener', 'text': 'like maybe a kneeling ice skater or toes pointing up', 'playerId': 'CSEXDdvymSd6kiAKx'}, {'role': 'speaker', 'text': 'head joins onto another diamond shape', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'speaker', 'text': 'although 2nd diamond blends into body', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': 'feet pointing to the sky', 'playerId': 'S8HakjpPRMSJBgrys'}]",726529,,109,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.53,,[],,,,,727434,,110,spr-buttons,feedback,[],
810,the one true condition,5000,6_rotate_1,True,I,,,,6bkpQbsv6wvHWczvB,0.0-3.0-0.54,3,[],I,,,"[{'role': 'speaker', 'text': 'this one looks like a guy doing a yoga pose facing to the left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'is he standing, or sitting', 'playerId': 'nBvdugvJzHQP7XcCx'}, {'role': 'listener', 'text': 'One leg up pointed to the right', 'playerId': 'X7jvW63Kpb8G6Dh7F'}, {'role': 'listener', 'text': 'Like ice skating', 'playerId': 'Chjp2rtMWxtmo8NPc'}, {'role': 'speaker', 'text': 'standing', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'leg out behind him to the right of the screen', 'playerId': 'tSAWYQtxPQqZnwgbT'}, {'role': 'speaker', 'text': 'it looks like a figure skater', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with a pointer head', 'playerId': 'pNzsWQrabqXgTRTpu'}]",732437,,111,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.54,,[],,,,,733340,,112,spr-buttons,feedback,[],
810,the one true condition,5348,2_rotate_1,True,L,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.55,6,[],L,,,"[{'role': 'speaker', 'text': 'Person squatting - looks like reading Facing right with diamond head Knees pointed out towards the right Very straight back on the left', 'playerId': 'YjxxewuyohjoySxSn'}]",738691,,113,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.55,,[],,,,,739596,,114,spr-buttons,feedback,[],
810,the one true condition,1942,6_rotate_6,True,I,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.56,3,[],I,,,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'one foot on ground, one up', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",741540,,115,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.56,,[],,,,,742445,,116,spr-buttons,feedback,[],
810,the one true condition,37674,6_rotate_1,True,D,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.57,5,[],D,,,"[{'role': 'speaker', 'text': 'standing upright', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'looks like it holding hands open', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'What position are the legs', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'one leg', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'praying to the left', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'feet facing left', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'Upright but to the left', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'listener', 'text': 'are both legs down or one up in the air', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'listener', 'text': 'which way do the arms and head face', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'speaker', 'text': ""looks like he's getting communion"", 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'left', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'might look like a waiter', 'playerId': 'foLY9seHz9WKw4HPk'}]",780119,,117,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.57,,[],,,,,781025,,118,spr-buttons,feedback,[],
810,the one true condition,2482,2_rotate_6,False,C,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.58,10,[],G,,,"[{'role': 'speaker', 'text': 'why me', 'playerId': 'jDNNo5YT7r2NRqawS'}]",783509,,119,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.58,,[],,,,,784414,,120,spr-buttons,feedback,[],
810,the one true condition,6793,6_rotate_1,False,B,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.59,8,[],C,,,"[{'role': 'speaker', 'text': 'arms spread out', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'kneeling', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'arms', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'look like triangles', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Two opposing triangles, it seems', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'listener', 'text': 'feet pointing out left', 'playerId': 'T6rKRzHZ3WfgYdTDr'}]",791207,,121,spr-buttons,selection,[],
810,the one true condition,,,,,,,,,0.0-3.0-1.59,,[],,,,,792113,,122,spr-buttons,feedback,[],
810,the one true condition,,,,,,,,,0.0-4.0,"{'other': '', 'errors': 'No. Most of the times the users were clear, some were really funny (""it\'s a banana"") or one was ""why me"". The ""why me"" was hard and I couldn\'t understand which one he was referring to.', 'length': ""Absolutely could be longer, wasn't boring or tiring at all."", 'interface': 'The interface was good in my opinion.', 'understand': 'Everything was clear.'}",142835,,,,,934954,,123,survey-text,,,
810,the one true condition,,,,,,,,,0.0-5.0,0,6153,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,941108,,124,html-button-response,,,
807,the one true condition,,,,,[],[],[],,0.0-0.0,,,,,True,,156,False,0,preload,,,
807,the one true condition,,,,,,,,,0.0-1.0,0,2418,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,2576,,1,html-button-response,,,
807,the one true condition,,,,,,,,,0.0-2.0,0,47734,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>60 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,50312,,2,html-button-response,,,
807,the one true condition,12619,2_rotate_1,True,L,,,,pR4tb8CtSgCLLcMQY,0.0-3.0-0.0,5,[],L,,,"[{'role': 'speaker', 'text': 'a person squatting with arms in front', 'playerId': 'jMYJS2ANLmjazynqc'}]",62934,,3,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.0,,[],,,,,63841,,4,spr-buttons,feedback,[],
807,the one true condition,2100,6_rotate_6,True,I,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.1,0,[],I,,,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': 'awLY4XCudoFs3HNWo'}]",65943,,5,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.1,,[],,,,,66849,,6,spr-buttons,feedback,[],
807,the one true condition,2269,2_rotate_1,True,L,,,,dBAksjEwZCAZRyqJk,0.0-3.0-0.2,5,[],L,,,"[{'role': 'speaker', 'text': 'looks like they are half kneeling', 'playerId': 'g2sowCsDmoh28sbgq'}, {'role': 'speaker', 'text': 'with their hands out', 'playerId': 'g2sowCsDmoh28sbgq'}]",69119,,7,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.2,,[],,,,,70027,,8,spr-buttons,feedback,[],
807,the one true condition,5860,2_rotate_6,True,F,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.3,8,[],F,,,"[{'role': 'speaker', 'text': 'sitting down knees up to chest', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",75895,,9,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.3,,[],,,,,76807,,10,spr-buttons,feedback,[],
807,the one true condition,18461,2_rotate_6,True,B,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.4,7,[],B,,,"[{'role': 'speaker', 'text': ""the one i can't describe - triangle to lower right of head, small triangle on bottom left"", 'playerId': 'jDNNo5YT7r2NRqawS'}, {'role': 'speaker', 'text': 'the one you said the one i tried last time', 'playerId': 'jDNNo5YT7r2NRqawS'}]",95271,,11,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.4,,[],,,,,96179,,12,spr-buttons,feedback,[],
807,the one true condition,9702,6_rotate_1,False,A,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.5,0,[],I,,,"[{'role': 'speaker', 'text': 'itls like an animal', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'with the head down', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'and one foot on the floor', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'dancing', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'speaker', 'text': 'and the other kicking up', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'dancing up', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'speaker', 'text': 'with a box coming out of the back of its neck', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'and a square diamond behind its head', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'The ice skater', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'listener', 'text': 'not the ice skater', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'speaker', 'text': ""it's kind of facing towards the bottom left"", 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'plague doctor looking down at his foot', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'speaker', 'text': ""it's like a point"", 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'his head is like he has a massive beak', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'listener', 'text': 'The person doing a Frankenstein walk', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'listener', 'text': 'not with arms outstretched', 'playerId': 'qnjhZ585k3LjuELyR'}]",105887,,13,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.5,,[],,,,,106795,,14,spr-buttons,feedback,[],
807,the one true condition,22988,6_rotate_1,True,D,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.6,2,[],D,,,"[{'role': 'speaker', 'text': ""it's like someone standing straight"", 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'and the feet are kind of sticking out to the left but the legs are straight', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'Diamond for the head', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': 'Does it look like a candlestick with a bit jutting out to the left', 'playerId': 'WJorh6puwn4WDQkk3'}, {'role': 'listener', 'text': ""looks like he's wearing robes"", 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': 'does it look like someone reading a book', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'speaker', 'text': 'with big sleeves', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'no not someone reading a book', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': ""it's a tiny book"", 'playerId': 'qnjhZ585k3LjuELyR'}]",129792,,15,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.6,,[],,,,,130702,,16,spr-buttons,feedback,[],
807,the one true condition,30872,2_rotate_1,False,G,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.7,7,[],B,,,"[{'role': 'speaker', 'text': 'The diamond head part is positioned to the left, tipping backward', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'the legs are parallel with the floor, like if you were kneeling down, and the feet pointing to the left', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The bottom right is a triangle, with the tip of the triangle pointing downward and slightly to the left toward the knees', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The top right has a triangle attached with the base of the triangle pointing toward the right and the tip of the triangle attached to the body on the left', 'playerId': '3D7MbrSZL62xJBhib'}]",161584,,17,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.7,,[],,,,,162492,,18,spr-buttons,feedback,[],
807,the one true condition,6012,2_rotate_6,False,L,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.8,11,[],K,,,"[{'role': 'speaker', 'text': 'knee bent, feet on ground, bowl to right', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",168512,,19,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.8,,[],,,,,169419,,20,spr-buttons,feedback,[],
807,the one true condition,7550,6_rotate_6,True,G,,,,qzNuN6yp4HDWzko6T,0.0-3.0-0.9,3,[],G,,,"[{'role': 'speaker', 'text': 'Proposing one', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Small triangle leg on the right', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Arms up and head tilted back', 'playerId': 'raCR7oL7mP22ToCrY'}]",176976,,21,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.9,,[],,,,,177883,,22,spr-buttons,feedback,[],
807,the one true condition,3468,6_rotate_1,True,D,,,,YcwXqvuyhhCeZ3GSZ,0.0-3.0-0.10,2,[],D,,,"[{'role': 'speaker', 'text': 'this one looks like a priest', 'playerId': 'TpNRiZ9WuhnFh5qYA'}, {'role': 'speaker', 'text': 'standing and holding a book', 'playerId': 'TpNRiZ9WuhnFh5qYA'}]",181360,,23,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.10,,[],,,,,182269,,24,spr-buttons,feedback,[],
807,the one true condition,3067,6_rotate_6,True,I,,,,k4otZKu35xehtF93F,0.0-3.0-0.11,0,[],I,,,"[{'role': 'speaker', 'text': 'one foot on the ground, other foot kick to the right', 'playerId': 'ybQ6avjhBa46uuw8Z'}]",185343,,25,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.11,,[],,,,,186248,,26,spr-buttons,feedback,[],
807,the one true condition,4217,2_rotate_6,False,G,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.12,11,[],K,,,"[{'role': 'speaker', 'text': 'vertical facing right with one leg kneeling,', 'playerId': 'FqnLSC6GxDNz6hS73'}]",190471,,27,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.12,,[],,,,,191379,,28,spr-buttons,feedback,[],
807,the one true condition,5543,6_rotate_1,False,K,,,,aFykNpfLr9BqKdsFL,0.0-3.0-0.13,3,[],G,,,"[{'role': 'speaker', 'text': 'looks like a big mouth open towards the right', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'Facing left or right', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'listener', 'text': 'feet pointing to the left', 'playerId': 'NWj66Bd2kapty9H9h'}, {'role': 'speaker', 'text': 'has a diamond head', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'no ears', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'triangular body', 'playerId': 'PXh3QTj6cPCJnZWk5'}, {'role': 'speaker', 'text': 'looks like a less than sign', 'playerId': 'qioaDCfDaa28TFEA8'}]",196927,,29,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.13,,[],,,,,197839,,30,spr-buttons,feedback,[],
807,the one true condition,5130,2_rotate_6,False,J,,,,YLCrDGMMiennGjggY,0.0-3.0-0.14,4,[],H,,,"[{'role': 'speaker', 'text': '7 sided body with diamond head', 'playerId': 'sRndTvhfyBR67QCdv'}]",202976,,31,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.14,,[],,,,,203889,,32,spr-buttons,feedback,[],
807,the one true condition,4846,6_rotate_1,True,A,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.15,10,[],A,,,"[{'role': 'speaker', 'text': 'like a dancing bear Facing left, 1 leg slightly lifted', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'arms hanging to the right too', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'head looks like it could fall off', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'it does look like a bear lol', 'playerId': 'y9i8sGWvbi53Zby2v'}]",208744,,33,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.15,,[],,,,,209656,,34,spr-buttons,feedback,[],
807,the one true condition,14966,2_rotate_6,True,G,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.16,3,[],G,,,"[{'role': 'speaker', 'text': 'kobra', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",224632,,35,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.16,,[],,,,,225539,,36,spr-buttons,feedback,[],
807,the one true condition,3276,2_rotate_1,True,D,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.17,2,[],D,,,"[{'role': 'speaker', 'text': 'so right side is straight', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'and diamond on top', 'playerId': 'HGiZGbRSXTDaGdsfH'}]",228823,,37,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.17,,[],,,,,229735,,38,spr-buttons,feedback,[],
807,the one true condition,22650,6_rotate_1,True,I,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.18,0,[],I,,,"[{'role': 'speaker', 'text': 'on one leg', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'other leg pointing left', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'sort of balancing', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'to arms in front', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'diamond head on very top right', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': ""isn't other leg pointing right"", 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'yes right sorry', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'Head looking forward not to the back', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': 'looks like a tail', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'yes looks like a tail', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",252391,,39,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.18,,[],,,,,253298,,40,spr-buttons,feedback,[],
807,the one true condition,8279,2_rotate_1,True,G,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.19,3,[],G,,,"[{'role': 'speaker', 'text': 'Box on the left Looks a bit like a seal lying down Triangle bottom right and top right Slim neck, and lower portion of the body sort of falls to the left', 'playerId': 'YjxxewuyohjoySxSn'}]",261583,,41,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.19,,[],,,,,262489,,42,spr-buttons,feedback,[],
807,the one true condition,7263,6_rotate_6,True,J,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.20,9,[],J,,,"[{'role': 'speaker', 'text': 'straight edge along left side, wine glass shape on right side', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'with diamond head', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'thick one', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'listener', 'text': 'the thicc one', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'listener', 'text': 'the thickest one', 'playerId': 'p6CCFkkoFA2BfijAB'}]",269759,,43,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.20,,[],,,,,270667,,44,spr-buttons,feedback,[],
807,the one true condition,6062,6_rotate_6,True,G,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.21,3,[],G,,,"[{'role': 'speaker', 'text': 'square head to the left of body barely attached', 'playerId': 'gd4Mbi8awyKfZgvka'}]",276735,,45,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.21,,[],,,,,277642,,46,spr-buttons,feedback,[],
807,the one true condition,7589,2_rotate_6,False,B,,,,79swBZFsJnrQuHvhd,0.0-3.0-0.22,1,[],C,,,"[{'role': 'speaker', 'text': 'man with arms outstretched, right arm broken', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",285239,,47,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.22,,[],,,,,286146,,48,spr-buttons,feedback,[],
