workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
862,the only one,,,,,,,,,0.0-3.0-1.14,,[],,,,,261820,,32,spr-buttons,feedback,[],
862,the only one,6760,6_rotate_1,False,I,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.15,3,[],C,,,"[{'role': 'speaker', 'text': 'Standing on one leg, leaning to the left', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'Two arms in front of it', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",268585,,33,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.15,,[],,,,,269502,,34,spr-buttons,feedback,[],
862,the only one,19111,6_rotate_6,False,J,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.16,7,[],K,,,"[{'role': 'speaker', 'text': 'flat left hand side', 'playerId': 'gd4Mbi8awyKfZgvka'}, {'role': 'speaker', 'text': 'small triangle at bottom and small triangle at top for arms', 'playerId': 'gd4Mbi8awyKfZgvka'}]",288622,,35,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.16,,[],,,,,289527,,36,spr-buttons,feedback,[],
862,the only one,17825,6_rotate_6,True,K,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.17,7,[],K,,,"[{'role': 'speaker', 'text': 'praying on knees hand out facing right', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'listener', 'text': 'two diamond heads', 'playerId': 'fNuxEXu8Ycj7FeKQH'}, {'role': 'speaker', 'text': 'two diamond heads', 'playerId': 'awLY4XCudoFs3HNWo'}]",307356,,37,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.17,,[],,,,,308261,,38,spr-buttons,feedback,[],
862,the only one,6423,6_rotate_1,True,E,,,,qzNuN6yp4HDWzko6T,0.0-3.0-0.18,4,[],E,,,"[{'role': 'speaker', 'text': 'Sitting and has like two rabbit ears on his head, legs pointing to the right', 'playerId': 'eAaeMJEcW8LDwgBSn'}]",314691,,39,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.18,,[],,,,,315605,,40,spr-buttons,feedback,[],
862,the only one,7969,2_rotate_6,False,K,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.19,11,[],B,,,"[{'role': 'speaker', 'text': 'full kneeling facing right', 'playerId': 'FqnLSC6GxDNz6hS73'}]",323583,,41,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.19,,[],,,,,324489,,42,spr-buttons,feedback,[],
862,the only one,6758,2_rotate_1,True,I,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.20,2,[],I,,,"[{'role': 'speaker', 'text': 'The one you just chose I think this looks like a figure skater', 'playerId': 'okkXLvTuqNbsZkBZ2'}]",331249,,43,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.20,,[],,,,,332159,,44,spr-buttons,feedback,[],
862,the only one,4586,6_rotate_6,False,B,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.21,6,[],G,,,"[{'role': 'speaker', 'text': 'flying nun', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'split on upper body', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'listener', 'text': 'split in the middle', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'triangle arms sticking out', 'playerId': '6bYzncKaESZG3XQY3'}]",336757,,45,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.21,,[],,,,,337677,,46,spr-buttons,feedback,[],
862,the only one,15388,6_rotate_1,False,G,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.22,0,[],A,,,"[{'role': 'speaker', 'text': 'head is looking upwards', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'facing to the right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'one foot is in the air', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Left leg thicker than right', 'playerId': 'T6rKRzHZ3WfgYdTDr'}, {'role': 'speaker', 'text': 'much larger', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'One longer leg on the ground with two triangle arms pointing to the left', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'listener', 'text': 'is the bottom left a trapezoid', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'very long leg on the ground', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'facing the opposite direction', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Two triangles facing left like a ballerina', 'playerId': 'xmvvLCzW9MTfzSDYi'}, {'role': 'speaker', 'text': ""it's not the one that looks like a martial artist"", 'playerId': 'dWap3TF2ZN4rH5aCK'}]",353068,,47,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.22,,[],,,,,353981,,48,spr-buttons,feedback,[],
862,the only one,9596,6_rotate_1,True,I,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.23,2,[],I,,,"[{'role': 'speaker', 'text': 'on one leg', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'other leg pointing left', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'sort of balancing', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'to arms in front', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'diamond head on very top right', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': ""isn't other leg pointing right"", 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'yes right sorry', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'Head looking forward not to the back', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': 'looks like a tail', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'yes looks like a tail', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",363580,,49,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.23,,[],,,,,364497,,50,spr-buttons,feedback,[],
862,the only one,1768,6_rotate_6,True,G,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.24,6,[],G,,,"[{'role': 'speaker', 'text': 'abstract one', 'playerId': 'awLY4XCudoFs3HNWo'}]",366268,,51,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.24,,[],,,,,367173,,52,spr-buttons,feedback,[],
862,the only one,14483,2_rotate_6,True,C,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.25,3,[],C,,,"[{'role': 'speaker', 'text': 'leaning left Y arms', 'playerId': '5L7PZWTLhnYMGQE8b'}]",381657,,53,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.25,,[],,,,,382561,,54,spr-buttons,feedback,[],
862,the only one,11111,2_rotate_6,False,G,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.26,5,[],F,,,"[{'role': 'speaker', 'text': 'backwards C', 'playerId': '5L7PZWTLhnYMGQE8b'}]",393677,,55,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.26,,[],,,,,394591,,56,spr-buttons,feedback,[],
862,the only one,2030,2_rotate_6,True,I,,,,YyAyuHf7S76wsbCA6,0.0-3.0-0.27,2,[],I,,,"[{'role': 'speaker', 'text': 'Figure skating person', 'playerId': '7R6jKabotwJFLSyNW'}]",396627,,57,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.27,,[],,,,,397533,,58,spr-buttons,feedback,[],
862,the only one,6595,6_rotate_6,False,B,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.28,4,[],E,,,"[{'role': 'speaker', 'text': 'mouse', 'playerId': 'awLY4XCudoFs3HNWo'}]",404128,,59,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.28,,[],,,,,405034,,60,spr-buttons,feedback,[],
862,the only one,12009,2_rotate_1,False,D,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.29,0,[],A,,,"[{'role': 'speaker', 'text': 'vertical pointing left', 'playerId': 'CWk6Fmq7GL3ktEozG'}]",417045,,61,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.29,,[],,,,,417958,,62,spr-buttons,feedback,[],
862,the only one,6802,2_rotate_1,False,B,,,,BLSAokwRgraiCPo9R,0.0-3.0-0.30,7,[],K,,,"[{'role': 'speaker', 'text': ""The one that looks like they're kneeling with the arms outstretched"", 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'right hand has a gap between the triangle and the body', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'feet look like a small triangle to the left', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'listener', 'text': 'are the arms one or separate', 'playerId': 'yeGgqdipRGXtPNcpu'}]",424761,,63,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.30,,[],,,,,425666,,64,spr-buttons,feedback,[],
862,the only one,2679,2_rotate_1,True,A,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.31,0,[],A,,,"[{'role': 'speaker', 'text': 'This looks like a person imitating a bear standing on one leg with the other about to make a stride', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'is the other leg to the right or left of the straight one', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': ""It's to the left"", 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'is the head behind the straight leg', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'to the right', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'The head is on the right, yes', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",428349,,65,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.31,,[],,,,,429254,,66,spr-buttons,feedback,[],
862,the only one,9865,6_rotate_1,False,L,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.32,4,[],E,,,"[{'role': 'speaker', 'text': 'Legs in a zig zag', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head slightly to the right of shoulders', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat back on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Not left', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Clear', 'playerId': 'XgpZ3ySCe7xA9xome'}]",439119,,67,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.32,,[],,,,,440032,,68,spr-buttons,feedback,[],
862,the only one,23803,6_rotate_6,True,C,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.33,3,[],C,,,"[{'role': 'speaker', 'text': 'goalie!', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'goalpost cheer pose', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",463841,,69,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.33,,[],,,,,464746,,70,spr-buttons,feedback,[],
862,the only one,23325,6_rotate_1,True,A,,,,k4otZKu35xehtF93F,0.0-3.0-0.34,0,[],A,,,"[{'role': 'speaker', 'text': 'looking back after just taking a football kick', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'speaker', 'text': 'balanced on one foot', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'speaker', 'text': 'head is sort of out of place', 'playerId': '2uEiLua7RSNzB3CP8'}]",488076,,71,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.34,,[],,,,,488997,,72,spr-buttons,feedback,[],
862,the only one,11282,2_rotate_6,False,J,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.35,4,[],E,,,"[{'role': 'speaker', 'text': 'flat bottom, flat left hand side', 'playerId': '9DEoh9BWkZFYxhECs'}]",500281,,73,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.35,,[],,,,,501199,,74,spr-buttons,feedback,[],
862,the only one,12645,2_rotate_1,True,F,,,,dBAksjEwZCAZRyqJk,0.0-3.0-0.36,5,[],F,,,"[{'role': 'speaker', 'text': 'looks like their head is tilted forwards and down and are sat with their knees up', 'playerId': 'g2sowCsDmoh28sbgq'}]",513854,,75,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.36,,[],,,,,514764,,76,spr-buttons,feedback,[],
862,the only one,22255,6_rotate_1,False,J,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.37,6,[],G,,,"[{'role': 'speaker', 'text': 'diamond head, small arm pointing right, small foot pointing right, large belly pointing right Flat left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}]",537029,,77,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.37,,[],,,,,537933,,78,spr-buttons,feedback,[],
862,the only one,32936,2_rotate_1,False,K,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.38,4,[],E,,,"[{'role': 'speaker', 'text': 'Diamond head, facing right Very thin neck, then a triangular body Middle portion sticking out very far to the right Right side looks a lot like a shark mouth - two points with space in the middle Back side on the left points up a little bit', 'playerId': 'YjxxewuyohjoySxSn'}]",570871,,79,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.38,,[],,,,,571781,,80,spr-buttons,feedback,[],
862,the only one,11663,2_rotate_6,False,A,,,,YLCrDGMMiennGjggY,0.0-3.0-0.39,2,[],I,,,"[{'role': 'speaker', 'text': 'sad person facing left on one leg', 'playerId': 'sRndTvhfyBR67QCdv'}]",583449,,81,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.39,,[],,,,,584357,,82,spr-buttons,feedback,[],
862,the only one,6174,6_rotate_6,True,K,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.40,7,[],K,,,"[{'role': 'speaker', 'text': 'facing right', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'full kneeling holding tray', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'upright head', 'playerId': 'G2cRaG8fekyPR6Msn'}]",590541,,83,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.40,,[],,,,,591445,,84,spr-buttons,feedback,[],
862,the only one,19364,6_rotate_1,True,L,,,,4eigY5GthWZfxug8D,0.0-3.0-0.41,1,[],L,,,"[{'role': 'speaker', 'text': ""he's facing right"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""he's got one big triangle arm"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'flat on the top', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""and he's bent his knees"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'is he praying', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': ""he's more stood up"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but with bent knees', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'does he have a hood', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'does he have like a sand timer shaped head', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'speaker', 'text': 'yeah the heads kinda sand timer', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but the bottom of it', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'is flat', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'but their legs are pointed up', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'not that one', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'the one with the flat feet', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'this one got one arm out each side', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'speaker', 'text': 'only to the right', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'that back is flat', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'knees bent sort of 90 degrees on a tilt', 'playerId': '9b8gwadnyYhRSdEC7'}]",610812,,85,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.41,,[],,,,,611727,,86,spr-buttons,feedback,[],
862,the only one,13951,6_rotate_6,False,B,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.42,3,[],C,,,"[{'role': 'speaker', 'text': '""handmaid\'s tale""', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'two arms, one on each side', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",625689,,87,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.42,,[],,,,,626608,,88,spr-buttons,feedback,[],
862,the only one,24814,6_rotate_6,False,K,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.43,0,[],A,,,"[{'role': 'speaker', 'text': 'left foot pointed upward', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'triangle shoulder', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'arm triangle on right', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'listener', 'text': 'detached', 'playerId': 'T6rKRzHZ3WfgYdTDr'}, {'role': 'listener', 'text': 'Bowl', 'playerId': 'xmvvLCzW9MTfzSDYi'}, {'role': 'speaker', 'text': 'bowl, no square', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",651429,,89,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.43,,[],,,,,652333,,90,spr-buttons,feedback,[],
862,the only one,4338,2_rotate_6,True,L,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.44,1,[],L,,,"[{'role': 'speaker', 'text': 'half kneeling facing right', 'playerId': 'FqnLSC6GxDNz6hS73'}]",656675,,91,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.44,,[],,,,,657592,,92,spr-buttons,feedback,[],
862,the only one,7585,2_rotate_1,True,I,,,,pR4tb8CtSgCLLcMQY,0.0-3.0-0.45,2,[],I,,,"[{'role': 'speaker', 'text': 'a man with his leg behind him and hand in front', 'playerId': 'jMYJS2ANLmjazynqc'}]",665183,,93,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.45,,[],,,,,666101,,94,spr-buttons,feedback,[],
862,the only one,5233,6_rotate_6,False,L,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.46,7,[],K,,,"[{'role': 'speaker', 'text': 'kneeling, but NO tail', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'facing right', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",671345,,95,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.46,,[],,,,,672252,,96,spr-buttons,feedback,[],
862,the only one,3739,6_rotate_6,True,E,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.47,4,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears windmill', 'playerId': 'gd4Mbi8awyKfZgvka'}]",676001,,97,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.47,,[],,,,,676908,,98,spr-buttons,feedback,[],
862,the only one,26053,6_rotate_1,True,A,,,,nySo3NiJX7Kres7zm,0.0-3.0-0.48,0,[],A,,,"[{'role': 'speaker', 'text': 'looks like a zombie almost', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': 'head to the right', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': 'legs facing left', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': 'arms pointing up and to the left', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'zombie walker selected', 'playerId': 'fPahkJv8CSQ2szZ5g'}]",702967,,99,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.48,,[],,,,,703873,,100,spr-buttons,feedback,[],
862,the only one,17370,6_rotate_1,False,G,,,,sitQGDNZ9pYNy2ouh,0.0-3.0-0.49,5,[],F,,,"[{'role': 'speaker', 'text': 'head facing left', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'listener', 'text': 'kicking or no', 'playerId': 'Er77zihSKbsBZmxFf'}, {'role': 'speaker', 'text': 'arm is raised on the right (triangle)', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'speaker', 'text': 'triangle on right leg', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'speaker', 'text': 'on the ground', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'listener', 'text': 'do they look like they are kicking', 'playerId': 'djL8jKozrZEFaNyBX'}, {'role': 'listener', 'text': 'top right triangle and bottom right triangle', 'playerId': 'sjTxZrxwcxHzRfvGF'}, {'role': 'listener', 'text': ""they aren't looking up"", 'playerId': 'Er77zihSKbsBZmxFf'}, {'role': 'speaker', 'text': 'they r looking straight ahead', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'listener', 'text': ""ok, I see, it's like they're doing a situp with their arms behind them"", 'playerId': 'sjTxZrxwcxHzRfvGF'}, {'role': 'listener', 'text': 'the legs are at right angles', 'playerId': 'urTF85GQNrLSFu4jK'}]",721249,,101,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.49,,[],,,,,722160,,102,spr-buttons,feedback,[],
862,the only one,13038,2_rotate_1,True,D,,,,hu2zy5uGrN4qJ7qqe,0.0-3.0-0.50,9,[],D,,,"[{'role': 'speaker', 'text': 'this guy is standing up straight but it looks like he is facing sideways with his arms out straight', 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'speaker', 'text': ""it also looks like he's wearing a cloak"", 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'listener', 'text': ""does it look like he's facing to the right or left"", 'playerId': 'p7qxLz4WrSqvxaYy3'}, {'role': 'speaker', 'text': 'he is facing the left', 'playerId': 'xwCpnpj4eoCiFYeCE'}]",735203,,103,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.50,,[],,,,,736107,,104,spr-buttons,feedback,[],
862,the only one,20168,6_rotate_1,False,A,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.51,6,[],G,,,"[{'role': 'speaker', 'text': 'Standing on one leg Other foot pointing out on left-hand side 2 heads', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'One head a perfect square Other head one side slanted', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'listener', 'text': ""looks like he's falling backwards to the right"", 'playerId': 't6bNGAY6XY3kmqjAC'}, {'role': 'listener', 'text': 'Almost looks like they are kicking', 'playerId': 'pmjHghWjJcPehsTL4'}, {'role': 'listener', 'text': 'trapezoid head', 'playerId': 'EfQ7ZQRZ9EtDJJDSx'}, {'role': 'speaker', 'text': 'Kicking yes', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'trapezoid yes', 'playerId': 'XgpZ3ySCe7xA9xome'}]",756278,,105,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.51,,[],,,,,757186,,106,spr-buttons,feedback,[],
862,the only one,10137,6_rotate_1,True,I,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.52,2,[],I,,,"[{'role': 'speaker', 'text': 'it looks like someone facing left stood on one foot', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'with the other foot facing right', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'and arms out in front', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'ice skater', 'playerId': 'qnjhZ585k3LjuELyR'}]",767329,,107,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.52,,[],,,,,768233,,108,spr-buttons,feedback,[],
862,the only one,4137,2_rotate_6,True,L,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.53,1,[],L,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'jDNNo5YT7r2NRqawS'}]",772373,,109,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.53,,[],,,,,773287,,110,spr-buttons,feedback,[],
862,the only one,23181,2_rotate_1,True,G,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.54,6,[],G,,,"[{'role': 'speaker', 'text': 'The small triangle is on the bottom right of the picture and appears to be free-floating', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': ""does the square look like it's free floating also on the left side"", 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'are the square or the triangle connected', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'like touching directly', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Just one corner of each shape', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",796477,,111,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.54,,[],,,,,797385,,112,spr-buttons,feedback,[],
862,the only one,6043,6_rotate_6,False,D,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.55,0,[],A,,,"[{'role': 'speaker', 'text': 'standing up, facing left, reading book, etc', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'priest at pulpit', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",803433,,113,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.55,,[],,,,,804339,,114,spr-buttons,feedback,[],
862,the only one,10628,6_rotate_1,True,J,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.56,8,[],J,,,"[{'role': 'speaker', 'text': 'most of the body is like a square', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'but it looks a bit like a cliff', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'with one arm on the right and no left arm', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': 'with a chunk taken out of it', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'listener', 'text': 'diamond head', 'playerId': '9S5o6znYkBTXL29ZB'}, {'role': 'speaker', 'text': 'yeah with a chunk out of it', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'diamond head on top', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'right angle on the top and bottom left', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'Fattest shape bar the sitting person', 'playerId': 'WJorh6puwn4WDQkk3'}]",814977,,115,spr-buttons,selection,[],
862,the only one,,,,,,,,,0.0-3.0-1.56,,[],,,,,815885,,116,spr-buttons,feedback,[],
