workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
885,the one true condition,,,,,,,,,0.0-3.0-1.16,,[],,,,,281637,,36,spr-buttons,feedback,[],
885,the one true condition,13050,6_thin_6,False,H,,,,E8n7PT7sEpCcbb7AD,0.0-3.0-0.17,9,[],J,,,"[{'role': 'speaker', 'text': 'tombstone', 'playerId': 'NauJW3wAPr54G6iB9'}]",294696,,37,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.17,,[],,,,,295607,,38,spr-buttons,feedback,[],
885,the one true condition,11884,6_thin_6,True,A,,,,FZwFxwkA8H6vAYfnq,0.0-3.0-0.18,3,[],A,,,"[{'role': 'speaker', 'text': 'standing on one leg, other leg forward, arms up head back', 'playerId': 'bwqMgA54skFhKdsmN'}]",307499,,39,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.18,,[],,,,,308409,,40,spr-buttons,feedback,[],
885,the one true condition,12779,2_thin_6,False,J,,,,c3627RTtA7SfM2g6N,0.0-3.0-0.19,8,[],D,,,"[{'role': 'speaker', 'text': 'guy holding up a blanket in front of him his toe barely peeking out at the bottom', 'playerId': 'AYaqScZTLQv5T9cvK'}]",321196,,41,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.19,,[],,,,,322103,,42,spr-buttons,feedback,[],
885,the one true condition,19518,2_thick_6,False,E,,,,FmuScBvZuEj2zegE2,0.0-3.0-0.20,8,[],D,,,"[{'role': 'speaker', 'text': 'lay down with hat', 'playerId': 'pyBP4wTvPc2uhWfZ9'}]",341629,,43,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.20,,[],,,,,342536,,44,spr-buttons,feedback,[],
885,the one true condition,8434,2_thin_1,True,B,,,,oJFB5dkDNtRxZNzec,0.0-3.0-0.21,6,[],B,,,"[{'role': 'speaker', 'text': 'this looks like a person kneeling to the right talking on a megaphone', 'playerId': 'q7PZmgpyPo6hEuEnt'}]",350978,,45,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.21,,[],,,,,351888,,46,spr-buttons,feedback,[],
885,the one true condition,11668,2_thin_1,True,E,,,,HQCyESfw7Bwg5LM3Q,0.0-3.0-0.22,2,[],E,,,"[{'role': 'speaker', 'text': 'person sitting with their head down and something on their head', 'playerId': 'ijqA9EF3MtMyzT6Ts'}]",363563,,47,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.22,,[],,,,,364472,,48,spr-buttons,feedback,[],
885,the one true condition,5533,2_thin_1,True,C,,,,Aq5QevmQACnfqeuj4,0.0-3.0-0.23,10,[],C,,,"[{'role': 'speaker', 'text': 'you cannot see their legs, just arms stuck up in the air', 'playerId': 'ERSkt3845KGzpnN6o'}]",370011,,49,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.23,,[],,,,,370920,,50,spr-buttons,feedback,[],
885,the one true condition,8419,2_thick_1,True,D,,,,RskCwDjkZEjiudJJz,0.0-3.0-0.24,8,[],D,,,"[{'role': 'speaker', 'text': 'man standing straight with looks like bowl in hands', 'playerId': 'ABqfwiuk73wc2AWAi'}]",379348,,51,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.24,,[],,,,,380258,,52,spr-buttons,feedback,[],
885,the one true condition,14298,6_thick_1,True,A,,,,vHRdxbuskY9MXxf4j,0.0-3.0-0.25,3,[],A,,,"[{'role': 'listener', 'text': ""That's what i'm talking about"", 'playerId': 'diPZJB3aPyKz8PQGT'}, {'role': 'speaker', 'text': ""this one looks like he's walking, facing left with one foot up"", 'playerId': 'RSQku3ckThbYxojeR'}, {'role': 'listener', 'text': 'almost like the zombie walk, and a weird triangle shape at the top left', 'playerId': 'diPZJB3aPyKz8PQGT'}]",394563,,53,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.25,,[],,,,,395470,,54,spr-buttons,feedback,[],
885,the one true condition,19436,6_thick_6,True,G,,,,Cd78pF39goegJ3bsA,0.0-3.0-0.26,7,[],G,,,"[{'role': 'speaker', 'text': 'huge tail, triangle for arms and feet', 'playerId': 'YA854Kq94JdiomiiP'}]",414912,,55,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.26,,[],,,,,415823,,56,spr-buttons,feedback,[],
885,the one true condition,10548,2_thick_6,False,D,,,,v38FZLkyFdEaiDQeh,0.0-3.0-0.27,1,[],L,,,"[{'role': 'speaker', 'text': 'priest', 'playerId': 'CJTaDhWCSTLmWfMoR'}]",426378,,57,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.27,,[],,,,,427289,,58,spr-buttons,feedback,[],
885,the one true condition,8934,2_thick_6,True,I,,,,39vsQAqXRy5pjDrHx,0.0-3.0-0.28,5,[],I,,,"[{'role': 'speaker', 'text': 'skii', 'playerId': 'oeYEj7xymG4SwYdqb'}]",436229,,59,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.28,,[],,,,,437138,,60,spr-buttons,feedback,[],
885,the one true condition,13551,6_thick_1,True,F,,,,idfdowLZKpkzB8ypa,0.0-3.0-0.29,0,[],F,,,"[{'role': 'speaker', 'text': 'This looks like a person sitting down on the floor with leg bent upwards', 'playerId': 'hWLbCy7ApJfJBtYmh'}, {'role': 'speaker', 'text': 'sitting', 'playerId': 'hWLbCy7ApJfJBtYmh'}, {'role': 'speaker', 'text': 'Knees bent upwards', 'playerId': 'hWLbCy7ApJfJBtYmh'}]",450698,,61,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.29,,[],,,,,451607,,62,spr-buttons,feedback,[],
885,the one true condition,6664,6_thin_6,True,E,,,,vHHRDD5s36Ya2xGvS,0.0-3.0-0.30,2,[],E,,,"[{'role': 'speaker', 'text': 'Sitting to the right, two triangles on the top', 'playerId': 'R7ioWHKEJCBidQWRz'}]",458279,,63,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.30,,[],,,,,459189,,64,spr-buttons,feedback,[],
885,the one true condition,7248,6_thick_1,True,D,,,,idfdowLZKpkzB8ypa,0.0-3.0-0.31,8,[],D,,,"[{'role': 'speaker', 'text': 'looks like a server or someone with a robe holding hands out', 'playerId': 'hWLbCy7ApJfJBtYmh'}]",466446,,65,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.31,,[],,,,,467354,,66,spr-buttons,feedback,[],
885,the one true condition,6536,2_thin_6,False,F,,,,5pxA8N5MZQKx6CQNK,0.0-3.0-0.32,2,[],E,,,"[{'role': 'speaker', 'text': 'sitting', 'playerId': 'wS6Wk6zib8zYhzcim'}, {'role': 'speaker', 'text': 'stars', 'playerId': 'wS6Wk6zib8zYhzcim'}]",473899,,67,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.32,,[],,,,,474808,,68,spr-buttons,feedback,[],
885,the one true condition,5827,2_thick_6,True,E,,,,XDoay5WJnvL23rCdz,0.0-3.0-0.33,2,[],E,,,"[{'role': 'speaker', 'text': 'Girl sitting and facing to our right and has bunny ears', 'playerId': '8HW5HPk6BcWhLNEud'}]",480644,,69,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.33,,[],,,,,481554,,70,spr-buttons,feedback,[],
885,the one true condition,8035,2_thick_1,True,C,,,,xfhKHf4KNNWqzv9q6,0.0-3.0-0.34,10,[],C,,,"[{'role': 'speaker', 'text': 'leaning left with arms out each side and up in air looks like a ghost', 'playerId': 'yGezcfbAHxHXTJGTM'}]",489596,,71,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.34,,[],,,,,490503,,72,spr-buttons,feedback,[],
885,the one true condition,27636,6_thick_6,False,H,,,,XPDgovNnwsyppFmAf,0.0-3.0-0.35,9,[],J,,,"[{'role': 'speaker', 'text': 'trunk-like with 1 head', 'playerId': 'gwt4PNWvsk9BAK8Ed'}, {'role': 'listener', 'text': 'is this the most squared one', 'playerId': '7uRHiGAzgboNjPkot'}, {'role': 'listener', 'text': 'like the trunk but thinner', 'playerId': '7uRHiGAzgboNjPkot'}]",518144,,73,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.35,,[],,,,,519052,,74,spr-buttons,feedback,[],
885,the one true condition,6835,6_thin_6,True,J,,,,GfdodQMJHhNodveqQ,0.0-3.0-0.36,9,[],J,,,"[{'role': 'speaker', 'text': 'man standing pointing right', 'playerId': 'mJoMeCNLNBvXsdrNr'}]",525895,,75,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.36,,[],,,,,526804,,76,spr-buttons,feedback,[],
885,the one true condition,6169,2_thin_1,True,F,,,,yY6t3ocwkwtpDQevb,0.0-3.0-0.37,0,[],F,,,"[{'role': 'speaker', 'text': 'sitting down', 'playerId': 'JEN6tGRhCXtAToQ5m'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'JEN6tGRhCXtAToQ5m'}]",532978,,77,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.37,,[],,,,,533888,,78,spr-buttons,feedback,[],
885,the one true condition,5380,2_thin_6,False,J,,,,tac8f7dPdRJLBrSMh,0.0-3.0-0.38,3,[],A,,,"[{'role': 'speaker', 'text': 'one side completely straight, east side has a triangle on the shoulder', 'playerId': 'K55iXDsX2B8hnentx'}]",539278,,79,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.38,,[],,,,,540189,,80,spr-buttons,feedback,[],
885,the one true condition,7314,2_thin_6,False,K,,,,22dyGMRgestp8u5Lc,0.0-3.0-0.39,8,[],D,,,"[{'role': 'speaker', 'text': 'priest kneeling, heel up, facing right', 'playerId': 'zbNWfn7CxR9SSytWA'}]",547511,,81,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.39,,[],,,,,548421,,82,spr-buttons,feedback,[],
885,the one true condition,4282,2_thick_1,True,A,,,,htub6itv8siAtQv22,0.0-3.0-0.40,3,[],A,,,"[{'role': 'speaker', 'text': 'It is the only shape that looks like the top square is falling off to the right', 'playerId': 'HvkLtechHtpsjT9rJ'}, {'role': 'speaker', 'text': 'looks like a man with two legs leaning back', 'playerId': 'HvkLtechHtpsjT9rJ'}]",552713,,83,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.40,,[],,,,,553622,,84,spr-buttons,feedback,[],
885,the one true condition,3715,6_thick_6,True,K,,,,J5gYJw8tzaF3TwhaC,0.0-3.0-0.41,4,[],K,,,"[{'role': 'speaker', 'text': 'monk on his knees to pray', 'playerId': 'Yhp6ZinpdiS5TfpoA'}]",557346,,85,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.41,,[],,,,,558256,,86,spr-buttons,feedback,[],
885,the one true condition,1349,2_thin_1,False,L,,,,nK7PQshcrKCYzjoeX,0.0-3.0-0.42,4,[],K,,,"[{'role': 'speaker', 'text': 'praying', 'playerId': 'tnLusw6iphaXoFCFR'}]",559612,,87,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.42,,[],,,,,560523,,88,spr-buttons,feedback,[],
885,the one true condition,8192,6_thick_1,True,E,,,,FQmZmJts5MsgBFKCs,0.0-3.0-0.43,2,[],E,,,"[{'role': 'speaker', 'text': 'figure wearing double pointy head dress and large cape head down towards the right with no legs arms visible', 'playerId': '4bzGCtgSy2NNk9Q5m'}, {'role': 'listener', 'text': 'looks like rabbit ears', 'playerId': 'Gxsw5h48XKRyc7QXY'}, {'role': 'listener', 'text': 'does their body look like a mountain', 'playerId': 'qEh6S5ymRBnq9Sb3N'}, {'role': 'speaker', 'text': 'yeah bit like rabbit ears!', 'playerId': '4bzGCtgSy2NNk9Q5m'}, {'role': 'speaker', 'text': 'yeah kind of mountain', 'playerId': '4bzGCtgSy2NNk9Q5m'}]",568716,,89,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.43,,[],,,,,569626,,90,spr-buttons,feedback,[],
885,the one true condition,19761,6_thin_6,False,J,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.44,7,[],G,,,"[{'role': 'speaker', 'text': 'straight line on left of body, boulder rolling off cliff tiny triangles top and bottom pointing right', 'playerId': 'yN5pFmHQdR2zzStyt'}]",589395,,91,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.44,,[],,,,,590305,,92,spr-buttons,feedback,[],
885,the one true condition,6798,6_thick_6,False,K,,,,GWCD2NGoiA2n5Wh2i,0.0-3.0-0.45,5,[],I,,,"[{'role': 'listener', 'text': 'ice skater', 'playerId': '3J4RLFqgNJW7BsT9G'}, {'role': 'speaker', 'text': 'double diamond for this one', 'playerId': 'Z6TmKzSh7SAQns8Sg'}, {'role': 'listener', 'text': 'johnny 5 =p', 'playerId': '3J4RLFqgNJW7BsT9G'}]",597113,,93,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.45,,[],,,,,598023,,94,spr-buttons,feedback,[],
885,the one true condition,9747,6_thin_1,False,J,,,,hZ2XNN9DzrhuXEEKk,0.0-3.0-0.46,3,[],A,,,"[{'role': 'speaker', 'text': 'very angular, squared of left shoulder no legs no arms', 'playerId': 'RXwxNgZ3woRKWejjP'}, {'role': 'speaker', 'text': 'squared off*', 'playerId': 'RXwxNgZ3woRKWejjP'}, {'role': 'speaker', 'text': ""a head sat on a rectangle that's had some bits cut out of it"", 'playerId': 'RXwxNgZ3woRKWejjP'}]",607778,,95,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.46,,[],,,,,608689,,96,spr-buttons,feedback,[],
885,the one true condition,1696,6_thick_6,True,A,,,,8ukdn7m9ypXhxpPR4,0.0-3.0-0.47,3,[],A,,,"[{'role': 'speaker', 'text': 'zombie man', 'playerId': 'WsHSgaSjxKhCm57LZ'}]",610395,,97,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.47,,[],,,,,611302,,98,spr-buttons,feedback,[],
885,the one true condition,13709,6_thin_1,False,K,,,,AdawMQbBwh5vdpoKg,0.0-3.0-0.48,7,[],G,,,"[{'role': 'speaker', 'text': 'very geometric square head', 'playerId': 'zRqzCeYGLBGeavpiS'}, {'role': 'speaker', 'text': 'tail left', 'playerId': 'zRqzCeYGLBGeavpiS'}, {'role': 'speaker', 'text': 'hand triangle right', 'playerId': 'zRqzCeYGLBGeavpiS'}, {'role': 'speaker', 'text': 'square head connected to another square head', 'playerId': 'zRqzCeYGLBGeavpiS'}, {'role': 'speaker', 'text': 'jutting to triangle RT hand', 'playerId': 'zRqzCeYGLBGeavpiS'}]",625011,,99,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.48,,[],,,,,625917,,100,spr-buttons,feedback,[],
885,the one true condition,2470,2_thin_6,True,C,,,,6qtrsTr3uXovEY6tE,0.0-3.0-0.49,10,[],C,,,"[{'role': 'speaker', 'text': 'open arms falling backwards', 'playerId': 'wWp37HCJXvymEucFr'}]",628395,,101,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.49,,[],,,,,629305,,102,spr-buttons,feedback,[],
885,the one true condition,12340,6_thin_1,True,K,,,,qnNnL5JsTPjnv3LW8,0.0-3.0-0.50,4,[],K,,,"[{'role': 'speaker', 'text': 'someone kneeling on the ground holding something in front the object they are holding is on the ride side', 'playerId': 'GHPXGrJc4hqY2F4dv'}]",641645,,103,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.50,,[],,,,,642556,,104,spr-buttons,feedback,[],
885,the one true condition,9149,6_thick_1,True,F,,,,APb85jFMnKTvtxB9Q,0.0-3.0-0.51,0,[],F,,,"[{'role': 'speaker', 'text': 'Sitting down head to the left Foot to the left', 'playerId': '8EKHajAZMvmFinexJ'}, {'role': 'speaker', 'text': 'Left', 'playerId': '8EKHajAZMvmFinexJ'}]",651711,,105,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.51,,[],,,,,652620,,106,spr-buttons,feedback,[],
885,the one true condition,4501,6_thick_6,False,E,,,,TNRYprBpNcgCrb2HF,0.0-3.0-0.52,11,[],H,,,"[{'role': 'speaker', 'text': 'Mountain with split block', 'playerId': 'ZBAXeNd9hoDrFHWhf'}]",657129,,107,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.52,,[],,,,,658034,,108,spr-buttons,feedback,[],
885,the one true condition,9920,6_thin_1,False,A,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.53,5,[],I,,,"[{'role': 'speaker', 'text': 'a person standing on one leg the other leg is in the air pointing to the left a square on the back a pointy nose pointing downwards', 'playerId': 'yN5pFmHQdR2zzStyt'}]",667961,,109,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.53,,[],,,,,668869,,110,spr-buttons,feedback,[],
885,the one true condition,10977,2_thick_1,False,J,,,,GPXXTJBweJggYMYrF,0.0-3.0-0.54,2,[],E,,,"[{'role': 'speaker', 'text': 'a guy facing right, his back is straight line', 'playerId': 'ZLmRMKZzibrTNB5sv'}, {'role': 'speaker', 'text': 'with little arms facing right', 'playerId': 'ZLmRMKZzibrTNB5sv'}, {'role': 'listener', 'text': 'Legs together at bottom', 'playerId': 'WhGFXm8vfWS34Gc2k'}]",679854,,111,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.54,,[],,,,,680763,,112,spr-buttons,feedback,[],
885,the one true condition,1191,2_thick_6,True,E,,,,rshQ6tYBS22PNQeTe,0.0-3.0-0.55,2,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears', 'playerId': 'MgJ37EC6d5m8bs8h7'}]",681962,,113,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.55,,[],,,,,682872,,114,spr-buttons,feedback,[],
885,the one true condition,4171,2_thin_6,False,A,,,,Aq5QevmQACnfqeuj4,0.0-3.0-0.56,5,[],I,,,"[{'role': 'speaker', 'text': 'It is standing on one leg, the other in front', 'playerId': 'QWnE4mnYS4vBNFQdu'}]",687044,,115,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.56,,[],,,,,687953,,116,spr-buttons,feedback,[],
885,the one true condition,10891,6_thin_6,False,L,,,,AdiA5JEZBKJ4F5r4i,0.0-3.0-0.57,4,[],K,,,"[{'role': 'speaker', 'text': 'Kneeling down slightly, facing right Arms pointing right', 'playerId': 'DnsCNZv6g42s9Ruci'}, {'role': 'speaker', 'text': 'Arms pointing right, kneeling down', 'playerId': 'DnsCNZv6g42s9Ruci'}]",698849,,117,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.57,,[],,,,,699758,,118,spr-buttons,feedback,[],
885,the one true condition,3662,6_thin_1,True,C,,,,tWcPGsuGdiD2J7Nrw,0.0-3.0-0.58,10,[],C,,,"[{'role': 'speaker', 'text': 'looks like he is flying with arms', 'playerId': '4YpQbkXrBFLorgych'}, {'role': 'speaker', 'text': 'angle', 'playerId': '4YpQbkXrBFLorgych'}, {'role': 'speaker', 'text': 'flying left', 'playerId': '4YpQbkXrBFLorgych'}, {'role': 'speaker', 'text': 'looking flying left', 'playerId': '4YpQbkXrBFLorgych'}]",703429,,119,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.58,,[],,,,,704338,,120,spr-buttons,feedback,[],
885,the one true condition,5952,6_thick_6,False,H,,,,8ukdn7m9ypXhxpPR4,0.0-3.0-0.59,1,[],L,,,"[{'role': 'speaker', 'text': 'holding baby or mans tie', 'playerId': 'WsHSgaSjxKhCm57LZ'}]",710295,,121,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.59,,[],,,,,711203,,122,spr-buttons,feedback,[],
885,the one true condition,5434,6_thick_1,True,I,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.60,5,[],I,,,"[{'role': 'speaker', 'text': 'looks sort of like a dancer leaning to the left with one leg up in the air, two triangles on the chest area, also could perhaps resemble a TREX', 'playerId': 'xGudhNiRmy2YuaHzK'}]",716645,,123,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.60,,[],,,,,717556,,124,spr-buttons,feedback,[],
885,the one true condition,4665,2_thick_6,True,E,,,,McS8GHduqHkKFYD5o,0.0-3.0-0.61,2,[],E,,,"[{'role': 'speaker', 'text': 'two triangles on a square coming down the mountain', 'playerId': 'qe6HAfu3ezEDCqbpT'}]",722228,,125,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.61,,[],,,,,723135,,126,spr-buttons,feedback,[],
885,the one true condition,2368,2_thin_1,True,A,,,,jogDrQkpEKFNKDtfk,0.0-3.0-0.62,3,[],A,,,"[{'role': 'speaker', 'text': 'one leg standing', 'playerId': 'y3TZknTa3KR3ZJ7uz'}]",725512,,127,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.62,,[],,,,,726420,,128,spr-buttons,feedback,[],
885,the one true condition,6267,2_thick_6,False,E,,,,NsmcbYSqXcL5enm6A,0.0-3.0-0.63,8,[],D,,,"[{'role': 'speaker', 'text': 'Sitting with a hat', 'playerId': 'fWaxgEqvQNyaoygYJ'}]",732695,,129,spr-buttons,selection,[],
885,the one true condition,,,,,,,,,0.0-3.0-1.63,,[],,,,,733602,,130,spr-buttons,feedback,[],
885,the one true condition,,,,,,,,,0.0-4.0,"{'other': '', 'errors': 'n/a', 'length': 'i think it was the right length for this study', 'interface': 'n/a', 'understand': 'the instructions could of been clearer '}",65477,,,,,799087,,131,survey-text,,,
885,the one true condition,,,,,,,,,0.0-5.0,0,2307,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,801395,,132,html-button-response,,,
912,the one true condition,,,,,[],[],[],,0.0-0.0,,,,,True,,601,False,0,preload,,,
912,the one true condition,,,,,,,,,0.0-1.0,0,7841,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,8444,,1,html-button-response,,,
912,the one true condition,,,,,,,,,0.0-2.0,0,46121,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>64 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,54568,,2,html-button-response,,,
912,the one true condition,20558,2_thick_1,True,F,,,,NsmcbYSqXcL5enm6A,0.0-3.0-0.0,0,[],F,,,"[{'role': 'speaker', 'text': 'The one that looks like he is sitting down', 'playerId': 'fWaxgEqvQNyaoygYJ'}]",75128,,3,spr-buttons,selection,[],
912,the one true condition,,,,,,,,,0.0-3.0-1.0,,[],,,,,76038,,4,spr-buttons,feedback,[],
912,the one true condition,59598,6_thin_1,True,L,,,,4jb479ZcxyntN9bzn,0.0-3.0-0.1,8,[],L,,,"[{'role': 'speaker', 'text': 'knees bent facing right', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'diamond shape at the top', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'hand pointing to right', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'back straight', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'so upright back straight but knees bent', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'facing to the right', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'diamond shape for head', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'imagine a letter M on rh side', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'shape', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'one for the hands other for the knees', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'diamond for head, shoulder shape underneath', 'playerId': 'NLFbrRbtGqkj2hz48'}, {'role': 'speaker', 'text': 'straight back#', 'playerId': 'NLFbrRbtGqkj2hz48'}]",135639,,5,spr-buttons,selection,[],
912,the one true condition,,,,,,,,,0.0-3.0-1.1,,[],,,,,136549,,6,spr-buttons,feedback,[],
912,the one true condition,27313,6_thick_1,False,C,,,,6ikro5aNu98qHGGFL,0.0-3.0-0.2,1,[],I,,,"[{'role': 'speaker', 'text': 'this one is facing left, like a flying position , 2 arms spread out , diamond head', 'playerId': 'Mm4ut74JJKd55WcMT'}, {'role': 'listener', 'text': 'is it slanting to the left', 'playerId': 'zekWWK6uxdp76vYde'}]",163874,,7,spr-buttons,selection,[],
912,the one true condition,,,,,,,,,0.0-3.0-1.2,,[],,,,,164781,,8,spr-buttons,feedback,[],
912,the one true condition,14260,6_thin_1,True,B,,,,TfkrsqMn78kJbqqgg,0.0-3.0-0.3,3,[],B,,,"[{'role': 'speaker', 'text': 'The person is crouched with both arms out, the bottom is mostly flat, the head is a diamond', 'playerId': 'JFN3bSH22ktZ5MvDg'}, {'role': 'speaker', 'text': 'arms are held straight out from the body', 'playerId': 'JFN3bSH22ktZ5MvDg'}]",179053,,9,spr-buttons,selection,[],
912,the one true condition,,,,,,,,,0.0-3.0-1.3,,[],,,,,179962,,10,spr-buttons,feedback,[],
912,the one true condition,6086,6_thick_1,True,C,,,,idfdowLZKpkzB8ypa,0.0-3.0-0.4,4,[],C,,,"[{'role': 'speaker', 'text': 'An image like someone raising their arms up', 'playerId': 'hWLbCy7ApJfJBtYmh'}, {'role': 'listener', 'text': 'the famous floating ghost', 'playerId': 'jGAj7CJ4vBg2yTMiu'}]",186059,,11,spr-buttons,selection,[],
912,the one true condition,,,,,,,,,0.0-3.0-1.4,,[],,,,,186966,,12,spr-buttons,feedback,[],
912,the one true condition,29460,6_thick_6,True,K,,,,eYSrAKh9knoEHcLid,0.0-3.0-0.5,6,[],K,,,"[{'role': 'speaker', 'text': 'Two diamonds', 'playerId': 'mMkdNCbkNosrcwQ6M'}, {'role': 'listener', 'text': 'tray to right', 'playerId': 'sxCt7otG3zh2kDkq6'}, {'role': 'speaker', 'text': 'Tray to right, large triangle covering legs', 'playerId': 'mMkdNCbkNosrcwQ6M'}, {'role': 'listener', 'text': 'two diamonds on top of each other', 'playerId': 'ffcRBtuyjYE9Bydzb'}]",216434,,13,spr-buttons,selection,[],
